instance_name,instance_size,solver,replication,total_distance,total_time,num_vehicles,feasible_solution
cvrp-0-rj-94,4046,ortools,1,-1.0,280.2312355909962,-1,False
cvrp-0-rj-111,4428,ortools,1,-1.0,336.95554220397025,-1,False
cvrp-0-rj-107,3718,ortools,1,-1.0,232.9614325419534,-1,False
cvrp-0-rj-100,4223,ortools,1,-1.0,303.03321643010713,-1,False
cvrp-0-rj-108,3872,ortools,1,-1.0,253.88029165798798,-1,False
cvrp-0-rj-106,4211,ortools,1,-1.0,301.34910644288175,-1,False
cvrp-0-rj-90,4273,ortools,1,-1.0,311.16509659495205,-1,False
cvrp-0-rj-92,4436,ortools,1,-1.0,334.18964573997073,-1,False
cvrp-0-rj-99,4642,ortools,1,-1.0,364.2912781010382,-1,False
cvrp-0-rj-117,4486,ortools,1,-1.0,339.3322342848405,-1,False
cvrp-0-rj-104,3440,ortools,1,-1.0,200.13967174314894,-1,False
cvrp-0-rj-118,4617,ortools,1,-1.0,360.11554195708595,-1,False
cvrp-0-rj-98,4350,ortools,1,-1.0,319.9944695979357,-1,False
cvrp-0-rj-109,4005,ortools,1,-1.0,269.5425767900888,-1,False
cvrp-0-rj-119,4126,ortools,1,-1.0,288.7286750518251,-1,False
cvrp-0-rj-101,3564,ortools,1,-1.0,214.22094185999595,-1,False
cvrp-0-rj-112,4179,ortools,1,-1.0,295.0028530640993,-1,False
cvrp-0-rj-91,4493,ortools,1,-1.0,345.02556070685387,-1,False
cvrp-0-rj-110,3641,ortools,1,-1.0,224.79634567117319,-1,False
cvrp-0-rj-113,4691,ortools,1,-1.0,375.0988668340724,-1,False
cvrp-0-rj-114,4497,ortools,1,-1.0,342.2936478059273,-1,False
